-2.06321e-15	-1.25118e-18	-2.82	1	-1.1985	5.36	34.7519	0.0831869	34.7519	0.0831869	
-2.09631e-15	-1.27794e-18	-2.835	1	-1.20488	5.36	34.7519	0.0836264	34.7519	0.0836264	
-2.12976e-15	-1.30512e-18	-2.85	1	-1.21125	5.36	34.7519	0.0840658	34.7519	0.0840658	
-2.16357e-15	-1.33274e-18	-2.865	1	-1.21763	5.36	34.752	0.0845052	34.752	0.0845052	
-2.19774e-15	-1.36079e-18	-2.88	1	-1.224	5.36	34.752	0.0849445	34.752	0.0849445	
-2.23226e-15	-1.38928e-18	-2.895	1	-1.23038	5.36	34.752	0.0853838	34.752	0.0853838	
-2.26714e-15	-1.41821e-18	-2.91	1	-1.23675	5.36	34.7521	0.085823	34.7521	0.085823	
-2.30238e-15	-1.44759e-18	-2.925	1	-1.24313	5.36	34.7521	0.0862622	34.7521	0.0862622	
-2.33798e-15	-1.47743e-18	-2.94	1	-1.2495	5.36	34.7521	0.0867014	34.7521	0.0867014	
-2.37396e-15	-1.50773e-18	-2.955	1	-1.25588	5.36	34.7522	0.0871405	34.7522	0.0871405	
-2.41029e-15	-1.53849e-18	-2.97	1	-1.26225	5.36	34.7522	0.0875795	34.7522	0.0875795	
-2.447e-15	-1.56972e-18	-2.985	1	-1.26863	5.36	34.7522	0.0880185	34.7522	0.0880185	
-2.48408e-15	-1.60142e-18	-3	1	-1.275	5.36	34.7523	0.0884574	34.7523	0.0884574	
-2.52153e-15	-1.6336e-18	-3.015	1	-1.28138	5.36	34.7523	0.0888963	34.7523	0.0888963	
-2.55935e-15	-1.66626e-18	-3.03	1	-1.28775	5.36	34.7523	0.0893351	34.7523	0.0893351	
-2.59755e-15	-1.6994e-18	-3.045	1	-1.29413	5.36	34.7524	0.0897739	34.7524	0.0897739	
-2.63613e-15	-1.73304e-18	-3.06	1	-1.3005	5.36	34.7524	0.0902127	34.7524	0.0902127	
-2.67509e-15	-1.76718e-18	-3.075	1	-1.30688	5.36	34.7524	0.0906513	34.7524	0.0906513	
-2.71443e-15	-1.80182e-18	-3.09	1	-1.31325	5.36	34.7525	0.09109	34.7525	0.09109	
-2.75416e-15	-1.83696e-18	-3.105	1	-1.31963	5.36	34.7525	0.0915286	34.7525	0.0915286	
-2.79427e-15	-1.87262e-18	-3.12	1	-1.326	5.36	34.7525	0.0919671	34.7525	0.0919671	
-2.83477e-15	-1.90879e-18	-3.135	1	-1.33238	5.36	34.7526	0.0924056	34.7526	0.0924056	
-2.87565e-15	-1.94548e-18	-3.15	1	-1.33875	5.36	34.7526	0.092844	34.7526	0.092844	
-2.91693e-15	-1.9827e-18	-3.165	1	-1.34513	5.36	34.7526	0.0932824	34.7526	0.0932824	
-2.9586e-15	-2.02045e-18	-3.18	1	-1.3515	5.36	34.7527	0.0937207	34.7527	0.0937207	
-3.00067e-15	-2.05874e-18	-3.195	1	-1.35788	5.36	34.7527	0.094159	34.7527	0.094159	
-3.04313e-15	-2.09757e-18	-3.21	1	-1.36425	5.36	34.7528	0.0945972	34.7528	0.0945972	
-3.086e-15	-2.13694e-18	-3.225	1	-1.37063	5.36	34.7528	0.0950353	34.7528	0.0950353	
-3.12926e-15	-2.17687e-18	-3.24	1	-1.377	5.36	34.7528	0.0954735	34.7528	0.0954735	
-3.17293e-15	-2.21735e-18	-3.255	1	-1.38338	5.36	34.7529	0.0959115	34.7529	0.0959115	
-3.217e-15	-2.2584e-18	-3.27	1	-1.38975	5.36	34.7529	0.0963495	34.7529	0.0963495	
-3.26147e-15	-2.30001e-18	-3.285	1	-1.39613	5.36	34.753	0.0967875	34.753	0.0967875	
-3.30636e-15	-2.34219e-18	-3.3	1	-1.4025	5.36	34.753	0.0972254	34.753	0.0972254	
-3.35165e-15	-2.38496e-18	-3.315	1	-1.40888	5.36	34.753	0.0976632	34.753	0.0976632	
-3.39736e-15	-2.4283e-18	-3.33	1	-1.41525	5.36	34.7531	0.098101	34.7531	0.098101	
-3.44347e-15	-2.47223e-18	-3.345	1	-1.42163	5.36	34.7531	0.0985387	34.7531	0.0985387	
-3.49001e-15	-2.51675e-18	-3.36	1	-1.428	5.36	34.7532	0.0989764	34.7532	0.0989764	
-3.53696e-15	-2.56188e-18	-3.375	1	-1.43438	5.36	34.7532	0.099414	34.7532	0.099414	
-3.58433e-15	-2.6076e-18	-3.39	1	-1.44075	5.36	34.7532	0.0998516	34.7532	0.0998516	
-3.63213e-15	-2.65394e-18	-3.405	1	-1.44713	5.36	34.7533	0.100289	34.7533	0.100289	
-3.68034e-15	-2.70089e-18	-3.42	1	-1.4535	5.36	34.7533	0.100727	34.7533	0.100727	
-3.72898e-15	-2.74846e-18	-3.435	1	-1.45988	5.36	34.7534	0.101164	34.7534	0.101164	
-3.77805e-15	-2.79665e-18	-3.45	1	-1.46625	5.36	34.7534	0.101601	34.7534	0.101601	
